"name_sci","name_e","name_c","lat","lon","survey_dat","province","county","location","national_l","IUCN_redli","endemic_c","data_sourc","data_owner"
"Ithaginis cruentus","Blood Pheasant","血雉",25.60365,98.48745,200600,"云南","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Ithaginis cruentus","Blood Pheasant","血雉",25.24493,98.43996,200600,"云南","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Ithaginis cruentus","Blood Pheasant","血雉",25.08178,99.58762,200600,"云南","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",39.66133,96.87087,200400,"甘肃","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",38.7636,105.89607,200600,"宁夏","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",38.30287,100.22538,200600,"甘肃","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",38.16131,100.33998,200600,"青海","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",37.1841,102.40752,200400,"青海","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",36.46587,105.59111,200600,"宁夏","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",36.44942,105.63615,200600,"宁夏","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",33.52872,102.55514,198700,"四川","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",31.86761,103.6304,199800,"四川","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",31.63694,92.64955,198600,"西藏","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",31.33273,93.43703,200600,"西藏","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Crossoptilon auritum","Blue Eared Pheasant","蓝马鸡",31.1356,97.35006,200600,"西藏","","",0,6,1,"雷富民组野外调查","Lei, Fumin"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48,86.4,NA,"","","新疆哈巴河县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.15,87.51667,NA,"","","新疆福海县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.66667,87.08333,199107,"","","新疆布尔金和哈巴河县哈纳斯湖",0,6,0,"马鸣,1995(pl.)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",40.03333,117.4,NA,"","","天津蓟县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48,122.9,198401,"","","内蒙古扎兰屯(布特哈旗)",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",46.70833,122.45833,199000,"","","内蒙古扎赉特旗",0,6,0,"刘伯文,高中信,2000","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.6,121.5,NA,"","","内蒙古伊图里河县",0,6,0,"马建章,1992","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",49.3,120.7,198401,"","","内蒙古牙克石(喜桂图旗)",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.6,120.5,198405,"","","内蒙古上库力县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",51.5,121.8,198405,"","","内蒙古牛耳河县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",51.3,121.8,198405,"","","内蒙古金河县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.3,119.9,198505,"","","内蒙古红花尔吉县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",49.2,119.7,198405,"","","内蒙古海拉尔市",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.8,121.5,198405,"","","内蒙古根河县(额尔古纳左旗)",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.8,121.5,195609,"","","内蒙古根河县",0,6,0,"动物所标本(34011)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",49.15,119.66667,NA,"","","内蒙古鄂温克旗",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.9,121,198405,"","","内蒙古得耳布尔县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.61667,121.51667,195705,"","","内蒙古大兴安岭伊图里河",0,6,0,"动物所标本(27599)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.18333,119.96667,195411,"","","内蒙古大黑沟",0,6,0,"动物所标本(18138)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.8,121.9,198401,"","","内蒙古博克图县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",51.6,122,198405,"","","内蒙古阿龙山",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",39.68333,122.96667,200000,"","","辽宁庄河市",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",40.65,122.21667,NA,"","","辽宁营口市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",40.28333,123.28333,NA,"","","辽宁岫岩县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.7,125,198700,"","","辽宁新宾县岗山",0,6,0,"黄沐朋主编","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.73333,124.7,NA,"","","辽宁西丰县(冰砬山、郜家店）",0,6,0,"黄沐朋主编","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.3,123.85,NA,"","","辽宁铁岭市",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.66667,123.18333,200000,"","","辽宁苏家屯",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.11667,124.9,NA,"","","辽宁清原县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.1,123.73333,200000,"","","辽宁南芬县",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.26667,123.2,200000,"","","辽宁辽阳市",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",40.7,124.7,198700,"","","辽宁宽甸县白石砬子",0,6,0,"黄沐朋主编","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.53333,124.03333,200000,"","","辽宁开原市",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.11667,121.15,NA,"","","辽宁锦州市",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.26667,124.88333,NA,"","","辽宁恒仁县老秃顶子",0,6,0,"黄沐朋主编","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.85,123.9,NA,"","","辽宁抚顺市",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",40.46667,124.03333,NA,"","","辽宁凤城县灌水",0,6,0,"黄沐朋主编","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.41667,123.33333,200000,"","","辽宁灯塔县",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",40.13333,124.36667,NA,"","","辽宁丹东市",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",40.8,123.9,198700,"","","辽宁草河口县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.3,123.76667,NA,"","","辽宁本溪市草河口",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.11667,123,NA,"","","辽宁鞍山市千山",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",44.05833,126.00833,198800,"","","吉林左家自然保护区",0,6,0,"高玮主编,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",44,126,198904,"","","吉林左家县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",43.65,126.5,NA,"","","吉林永吉县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.9,129.5,NA,"","","吉林延边朝鲜族自治州",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",43.35,129.76667,NA,"","","吉林汪清县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.7,125.7,198700,"","","吉林通化市",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",44.4,126.9,198401,"","","吉林舒兰县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.93333,126.05,NA,"","","吉林磐石县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.9,125.15,NA,"","","吉林辽源市",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",43.9,127.1,198700,"","","吉林老爷岭",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",43.58333,127.55,198202,"","","吉林蛟河县大河和白山林场",0,6,0,"李金珠,1985","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.03333,126.58333,196207,"","","吉林江源县大阳岔",0,6,0,"赵正阶,1985","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.13333,126.18333,NA,"","","吉林集安县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",43.86667,126.55,NA,"","","吉林吉林市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.93333,126.43333,NA,"","","吉林浑江市",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.7,126.01667,NA,"","","吉林辉南县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.86667,130.36667,NA,"","","吉林珲春市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.96667,126.73333,NA,"","","吉林桦甸县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.98333,127.13333,198112,"","","吉林红石县东兴和白山林场",0,6,0,"李金珠,1985","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.53333,129,NA,"","","吉林和龙市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.33333,127.28333,195503,"","","吉林抚松县孤顶子",0,6,0,"动物所标本(51513)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.33333,127.28333,NA,"","","吉林抚松县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",43.36667,128.21667,NA,"","","吉林敦化县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.6,125.5,198601,"","","吉林东丰县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.96667,127.95,196507,"","","吉林长白山维东",0,6,0,"赵正阶,1985","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.41667,128.13333,196608,"","","吉林长白山头道白河",0,6,0,"傅桐生,高玮,1984","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42,128.03333,196507,"","","吉林长白山天池保护站",0,6,0,"赵正阶,1985","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.4,128.1,196502,"","","吉林长白山二道",0,6,0,"傅桐生,高玮,1984","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.4,128.1,NA,"","","吉林长白山二道",0,6,0,"傅桐生,高玮,1984","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.71667,127.63333,198600,"","","吉林长白山北坡",0,6,0,"朴正吉,孙悦华, 1997","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",41.71667,127.63333,199312,"","","吉林长白山北坡",0,6,0,"孙悦华,方昀, 1997","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.7,127.2,NA,"","","吉林长白山白山镇",0,6,0,"傅桐生,高玮,1984","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.06667,128.05,196210,"","","吉林白山站",0,6,0,"赵正阶,1985","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",42.41667,128.11667,199100,"","","吉林安图县二道坝河长白山自然保护区",0,6,0,"孙悦华,1996(pl.)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",46.3,129.5,198012,"","","黑龙江依兰县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.81667,128.78333,198300,"","","黑龙江伊春市友好村",0,6,0,"李森,孙立涛,1983","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.7,128.9,198012,"","","黑龙江伊春市",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",45.05,128.05,191410,"","","黑龙江一面坡",0,6,0,"动物所标本(21608)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",49.5,128.4,198012,"","","黑龙江逊克县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",49.3,128,198305,"","","黑龙江逊河",0,6,0,"大兴安岭地区野生动物资源保护办公室,1986","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",51.7,125.9,198305,"","","黑龙江兴隆县",0,6,0,"大兴安岭地区野生动物资源保护办公室,1986","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",45.16667,132.58333,199300,"","","黑龙江兴凯湖自然保护区",0,6,0,"李文发,彭克美主编,1994","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.03333,129.03333,200400,"","","黑龙江小兴安岭地区带岭林场",0,6,0,"中国观鸟年报, 2004.","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.03333,129.03333,NA,"","","黑龙江小兴安岭地区带岭林场",0,6,0,"马建章,1992","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.03333,129.03333,195610,"","","黑龙江小兴安岭带岭凉水沟",0,6,0,"动物所标本(51514)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",53,122.4,198405,"","","黑龙江西林吉",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50,125.3,198502,"","","黑龙江五站",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.1,129.3,196004,"","","黑龙江五营",0,6,0,"动物所标本(140995)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.1,129.3,195111,"","","黑龙江五营",0,6,0,"动物所标本(16584)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.1,129.3,196204,"","","黑龙江五营",0,6,0,"动物所标本(49000)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.1,129.3,198012,"","","黑龙江五营",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",44.91667,127.18333,NA,"","","黑龙江五常市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",45.98333,128.71667,NA,"","","黑龙江通河县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",46.98333,128.01667,NA,"","","黑龙江铁力市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.4,129.6,198012,"","","黑龙江汤旺河",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",52.3,124.7,NA,"","","黑龙江塔河县",0,6,0,"马建章,1992","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",49.4,127.3,198012,"","","黑龙江孙吴县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",45.73333,126.6,NA,"","","黑龙江松花江地区",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.8,125.9,198502,"","","黑龙江十站",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",52.4,125.4,198405,"","","黑龙江十八站",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.90833,134.36667,199812,"","","黑龙江省三江平原自然保护区",0,6,0,"鲁长虎,吴建平,2002","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",45.375,127.53333,199509,"","","黑龙江尚志市帽儿山林场",0,6,0,"常家传等,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",44.7,127.2,198401,"","","黑龙江山河屯",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",45.5,125.7,198502,"","","黑龙江三站",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",46.8,134,NA,"","","黑龙江饶河县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.3,123.9,198401,"","","黑龙江齐齐哈尔市",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.3,123.9,198405,"","","黑龙江齐齐哈尔市",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",49.16667,125.2,NA,"","","黑龙江嫩江县",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",44.58333,129.6,NA,"","","黑龙江牡丹江市",0,6,0,"马建章,1988","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",53.4,122.3,195607,"","","黑龙江漠河县",0,6,0,"动物所标本(27549)","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",53,122.4,NA,"","","黑龙江漠河县",0,6,0,"马建章,1992","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.2,125.9,198405,"","","黑龙江明水县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",52,122.2,198405,"","","黑龙江满归县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",47.2,124.8,198405,"","","黑龙江林甸县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",46.9,128.8,198012,"","","黑龙江朗乡",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",50.6,125.8,198502,"","","黑龙江九站",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",48.8,130.4,198012,"","","黑龙江嘉荫县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",46.78333,130.36667,NA,"","","黑龙江佳木斯市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",45.78333,132.95,NA,"","","黑龙江虎林县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",51.9,123.5,198305,"","","黑龙江呼中县",0,6,0,"大兴安岭地区野生动物资源保护办公室,1986","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",51.825,123.49167,198300,"","","黑龙江呼中地区",0,6,0,"徐昂扬,朱作斌,1990","Ding, Changqing"
"Bonasa bonasia","Hazel Grouse","花尾榛鸡",51.7,126.6,198405,"","","黑龙江呼玛县",0,6,0,"高玮,朱作斌,1991","Ding, Changqing"
